"","project","flag","flag_code","gear_code","sampling_platform","species_code_fao","organism_identifier","organism_sampling_status","sex","geom_type","geom_wkt","capture_date_min","capture_date_max","capture_date_avg","capture_date_uncertainty","longitude_deg_dec_avg","latitude_deg_dec_avg","first_dorsal_length","total_length","fork_length","pectoral_fork_length","curved_fork_length","curved_pectoral_fork_length","first_thorax_girth","wholebody_weight","gutted_weight","gilledgutted_weight"
"1992","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-050","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,30.5,NA,96,NA,NA,NA,69,21.97,NA,NA
"1993","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-051","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,30.5,NA,96,NA,NA,NA,71,24.88,NA,NA
"1994","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-052","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,33,NA,103,NA,NA,NA,71,25.05,NA,NA
"1995","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-053","frozen","M","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,31,NA,99,NA,NA,NA,68,22,NA,NA
"1996","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-054","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,32,NA,97,NA,NA,NA,70,23.57,NA,NA
"1997","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-079","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,31.5,NA,99,NA,NA,NA,75,25.5,NA,NA
"1998","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-080","frozen","M","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,34.5,NA,106,NA,NA,NA,70,28.32,NA,NA
"1999","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-081","frozen","M","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,33,NA,104,NA,NA,NA,76,27.73,NA,NA
"2000","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-082","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,29.5,NA,97,NA,NA,NA,71,22.1,NA,NA
"2001","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-083","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,31,NA,99,NA,NA,NA,72,22.56,NA,NA
"2002","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-084","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,31.5,NA,97,NA,NA,NA,73,24.03,NA,NA
"2003","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-085","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,32,NA,99,NA,NA,NA,75,23.64,NA,NA
"2004","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-086","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,30.5,NA,99,NA,NA,NA,75,26.25,NA,NA
"2005","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-087","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,29,NA,96,NA,NA,NA,71,23.1,NA,NA
"2006","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-088","frozen","M","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,34,NA,101,NA,NA,NA,74,26.26,NA,NA
"2007","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-089","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,31.5,NA,98,NA,NA,NA,72,22.55,NA,NA
"2008","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-090","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,31.5,NA,97,NA,NA,NA,72,22.51,NA,NA
"2009","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-091","frozen","M","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,31,NA,101,NA,NA,NA,71,23.74,NA,NA
"2010","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-092","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,32,NA,100,NA,NA,NA,74,23.62,NA,NA
"2011","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-093","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,32.5,NA,99,NA,NA,NA,75,25.52,NA,NA
"2012","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-094","frozen","M","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,30.5,NA,97,NA,NA,NA,75,23.51,NA,NA
"2013","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-095","frozen","M","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,33.5,NA,104,NA,NA,NA,76,27.08,NA,NA
"2014","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-096","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,31.5,NA,95,NA,NA,NA,70,22.15,NA,NA
"2015","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-097","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,32.5,NA,98,NA,NA,NA,71,22.86,NA,NA
"2016","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-098","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,32,NA,94,NA,NA,NA,71,22.58,NA,NA
"2017","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-099","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,32,NA,97,NA,NA,NA,72,23.74,NA,NA
"2018","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-100","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,31.5,NA,97,NA,NA,NA,69,22.91,NA,NA
"2019","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-101","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,29.5,NA,92,NA,NA,NA,69,19.2,NA,NA
"2020","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-102","frozen","M","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,32.5,NA,104,NA,NA,NA,75,27.87,NA,NA
"2021","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-103","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,31,NA,93,NA,NA,NA,73,20.51,NA,NA
"2022","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-104","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,29.5,NA,95,NA,NA,NA,70,21.31,NA,NA
"2023","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","B3-105","frozen","F","MULTIPOINT","MULTIPOINT ((67.58 -3.88), (67.73 -3.87), (67.6 -3.85), (67.65 -3.85), (67.65 -3.8), (66.75 -2.92), (66.68 -2.83), (67.62 -0.58), (65.35 1.57), (65.12 1.88), (64.92 1.93), (64.95 2.12))",2015-01-01,2015-01-09,2015-01-01,8,66.63,-1.51,31,NA,96,NA,NA,NA,71,22.67,NA,NA
"2024","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G001","frozen","M","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,32.5,NA,99,NA,NA,NA,70,25.48,NA,NA
"2025","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G002","frozen","M","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,28.5,NA,88,NA,NA,NA,64,18.46,NA,NA
"2026","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G003","frozen","F","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,31.5,NA,99,NA,NA,NA,73,24.44,NA,NA
"2027","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G004","frozen","F","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,34,NA,108,NA,NA,NA,73,28.51,NA,NA
"2028","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G005","frozen","M","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,32.5,NA,101,NA,NA,NA,70,24.62,NA,NA
"2029","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G006","frozen","F","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,30,NA,101,NA,NA,NA,73,24.7,NA,NA
"2030","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G007","frozen","F","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,32.5,NA,99,NA,NA,NA,71,23.04,NA,NA
"2031","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G008","frozen","M","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,31,NA,94,NA,NA,NA,69,20.29,NA,NA
"2032","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G009","frozen","M","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,30.5,NA,95,NA,NA,NA,69,19.82,NA,NA
"2033","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G010","frozen","M","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,32,NA,98,NA,NA,NA,67,22.84,NA,NA
"2034","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G011","frozen","M","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,32.5,NA,104,NA,NA,NA,72,26.47,NA,NA
"2035","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G012","frozen","M","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,32.5,NA,105,NA,NA,NA,78,27.93,NA,NA
"2036","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G013","frozen","F","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,33.5,NA,102,NA,NA,NA,75,26.37,NA,NA
"2037","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G014","frozen","M","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,28.5,NA,94,NA,NA,NA,66,18.75,NA,NA
"2038","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G015","frozen","M","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,31.5,NA,99,NA,NA,NA,72,25.36,NA,NA
"2039","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G016","frozen","M","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,30.5,NA,97,NA,NA,NA,68,23.87,NA,NA
"2040","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G017","frozen","M","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,32.5,NA,102,NA,NA,NA,78,28.23,NA,NA
"2041","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G018","frozen","F","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,28.5,NA,89,NA,NA,NA,64,17.75,NA,NA
"2042","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G019","frozen","M","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,33,NA,105,NA,NA,NA,76,27.61,NA,NA
"2043","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G020","frozen","M","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,32,NA,95,NA,NA,NA,69,21.94,NA,NA
"2044","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G021","frozen","M","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,27.5,NA,89,NA,NA,NA,66,15.45,NA,NA
"2045","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G022","frozen","M","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,32.5,NA,98,NA,NA,NA,72,23.57,NA,NA
"2046","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G023","frozen","M","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,32,NA,101,NA,NA,NA,72,23.42,NA,NA
"2047","DCF-IO / ARTS-ZD / GERMON / CONSWO","Seychelles","SYC","PS","factory","ALB","G024","frozen","F","MULTIPOINT","MULTIPOINT ((42.78 -16.28), (45.12 -12.73), (42.92 -12.2), (42.67 -11.77), (47 -3.02), (50.67 -2.82), (46.42 -2.58), (49.92 -2.55), (52.03 -1.15))",2013-06-28,2013-07-13,2013-06-28,15,46.61,-7.23,32.5,NA,93,NA,NA,NA,71,20.03,NA,NA
